1	9.95	15
2	10.34	14
3	10.86	15
4	10.48	14
5	11.2	15
6	11.34	14
7	11.76	15
8	12.3	16
9	12.8	15
10	13.08	16
11	13.08	16
12	13.02	16
13	12.88	16
14	12.98	16
15	13.42	16
16	14.08	17
17	14.84	17
18	15.28	17
19	15.54	17
20	15.58	18
21	15.94	18
22	16.08	18
23	16.04	18
24	16.18	18
25	16.18	18
26	16.38	18
27	16.58	19
28	16.68	19
29	16.88	18
30	16.8	19
31	16.88	19
32	16.92	19
33	16.88	19
34	17.24	19
35	17.72	19
36	17.98	19
37	18.1	19
38	18.0	19
39	17.96	19
40	17.98	19
41	18.02	19
42	18.04	19
43	17.96	19
44	17.86	19
45	17.96	19
46	17.96	19
47	18.08	19
48	18.22	19
49	18.16	19
