1	9.52	15
2	9.72	15
3	10.4	16
4	10.92	16
5	11.48	16
6	12.68	16
7	12.68	16
8	13.16	17
9	12.96	17
10	13.0	18
11	13.42	17
12	13.38	17
13	13.48	17
14	13.86	16
15	14.18	17
16	14.28	17
17	14.3	17
18	14.6	18
19	14.64	19
20	14.52	19
21	14.82	19
22	14.82	17
23	14.9	17
24	15.34	18
25	15.4	17
26	15.86	18
27	16.02	18
28	16.22	19
29	16.36	19
30	16.26	19
31	16.48	19
32	16.54	19
33	16.68	19
34	17.1	19
35	17.08	19
36	17.1	19
37	17.12	19
38	17.26	19
39	17.38	19
40	17.5	19
41	17.86	19
42	17.82	19
43	17.78	19
44	17.82	19
45	17.68	19
46	17.7	19
47	17.68	19
48	17.74	19
49	17.94	19
