1	10.15	16
2	10.28	16
3	10.8	16
4	11.42	17
5	11.2	17
6	11.9	18
7	12.04	18
8	12.02	16
9	12.1	16
10	12.34	17
11	12.58	18
12	12.28	18
13	12.64	19
14	13.08	18
15	13.26	17
16	13.36	18
17	13.58	18
18	13.46	18
19	13.6	19
20	13.26	19
21	13.94	18
22	14.12	18
23	13.82	18
24	14.12	18
25	14.46	18
26	14.84	19
27	15.16	18
28	15.1	18
29	15.18	18
30	15.08	18
31	15.0	18
32	14.96	18
33	15.36	19
34	15.66	19
35	15.92	18
36	16.18	18
37	16.44	18
38	16.56	18
39	16.66	18
40	16.98	19
41	16.94	18
42	17.18	18
43	17.16	18
44	17.26	19
45	17.44	19
46	17.68	19
47	17.78	19
48	17.6	19
49	17.84	19
