1	10.0	14
2	10.7	15
3	11.26	15
4	11.92	18
5	12.48	18
6	13.08	18
7	13.34	18
8	14.22	19
9	14.1	18
10	14.7	18
11	14.82	18
12	14.88	19
13	15.08	19
14	15.74	19
15	15.66	18
16	15.64	18
17	15.64	18
18	15.7	18
19	15.66	18
20	15.9	18
21	16.0	18
22	16.6	18
23	16.98	18
24	16.88	18
25	16.9	18
26	17.08	18
27	17.06	19
28	16.98	19
29	16.82	18
30	16.9	19
31	17.18	19
32	17.4	19
33	17.38	19
34	17.3	19
35	17.68	19
36	17.52	19
37	17.5	19
38	17.62	19
39	17.68	19
40	17.68	19
41	17.72	19
42	17.8	19
43	17.92	19
44	17.98	19
45	18.14	19
46	18.18	19
47	18.06	19
48	18.26	19
49	18.36	19
