1	9.96	16
2	10.42	14
3	10.68	15
4	11.06	16
5	11.58	17
6	11.56	17
7	12.64	17
8	13.18	17
9	13.5	17
10	14.08	17
11	14.44	17
12	14.42	17
13	14.56	18
14	14.58	17
15	15.1	17
16	15.2	17
17	15.6	18
18	15.58	18
19	15.8	18
20	16.0	18
21	16.02	17
22	16.1	17
23	16.22	18
24	16.16	18
25	16.22	18
26	16.38	18
27	16.52	18
28	16.34	18
29	16.36	18
30	16.52	18
31	16.46	18
32	16.6	18
33	16.44	18
34	16.44	18
35	16.4	18
36	16.5	18
37	16.5	18
38	16.58	18
39	16.64	18
40	16.84	18
41	16.68	18
42	16.74	18
43	16.84	18
44	16.82	18
45	16.98	18
46	17.04	18
47	16.9	18
48	16.82	18
49	16.88	18
