1	10.23	16
2	11.24	16
3	11.94	16
4	12.62	17
5	13.12	16
6	13.7	17
7	13.74	17
8	14.18	17
9	14.38	18
10	14.64	18
11	14.4	18
12	14.72	18
13	15.06	18
14	15.28	18
15	15.34	18
16	15.5	18
17	15.48	18
18	15.7	18
19	15.5	18
20	15.58	18
21	15.66	19
22	15.94	18
23	16.08	19
24	16.12	19
25	15.92	18
26	16.16	19
27	16.24	19
28	16.5	19
29	16.8	19
30	16.94	19
31	16.9	19
32	16.66	19
33	16.52	19
34	16.52	19
35	16.48	19
36	16.72	19
37	16.58	19
38	16.62	19
39	16.6	19
40	16.6	19
41	16.44	18
42	16.56	19
43	16.6	19
44	16.86	19
45	17.04	19
46	17.2	19
47	17.34	19
48	17.22	19
49	17.08	19
