1	9.52	14
2	10.02	14
3	10.58	15
4	11.02	15
5	10.84	15
6	11.7	15
7	12.2	15
8	12.52	15
9	12.62	15
10	13.0	16
11	13.16	16
12	13.22	16
13	13.16	16
14	13.38	16
15	13.82	18
16	13.8	18
17	13.6	15
18	13.98	16
19	13.8	16
20	13.98	16
21	14.14	16
22	14.26	16
23	14.2	16
24	14.08	16
25	13.92	18
26	14.22	18
27	14.3	18
28	14.34	17
29	14.34	17
30	14.42	17
31	14.64	17
32	14.8	17
33	14.96	17
34	14.84	17
35	14.82	17
36	15.02	17
37	15.14	17
38	15.16	17
39	15.2	17
40	15.4	17
41	15.42	16
42	15.4	16
43	15.52	16
44	15.5	17
45	15.64	16
46	15.68	16
47	15.72	16
48	15.76	16
49	15.82	16
