1	9.62	14
2	10.3	14
3	10.86	15
4	11.48	16
5	11.38	14
6	11.44	16
7	11.74	15
8	12.5	16
9	12.44	16
10	12.86	16
11	13.34	16
12	13.86	17
13	13.8	17
14	14.0	17
15	14.76	17
16	15.0	17
17	15.0	18
18	14.98	18
19	14.98	18
20	15.34	18
21	15.28	18
22	15.74	18
23	15.74	18
24	15.98	18
25	16.14	18
26	16.02	18
27	15.98	18
28	16.06	18
29	16.12	18
30	16.08	18
31	16.32	18
32	16.46	18
33	16.78	18
34	16.86	18
35	16.92	18
36	17.02	18
37	16.94	18
38	17.1	18
39	17.28	18
40	17.3	18
41	17.38	18
42	17.4	18
43	17.36	18
44	17.38	18
45	17.5	18
46	17.48	18
47	17.52	18
48	17.52	18
49	17.52	18
