1	10.45	16
2	10.98	16
3	11.18	16
4	11.06	16
5	11.14	16
6	11.74	17
7	12.56	16
8	12.82	18
9	12.98	16
10	13.18	17
11	13.84	17
12	14.34	18
13	14.38	18
14	14.6	17
15	14.68	18
16	14.96	17
17	15.02	17
18	15.42	17
19	15.24	17
20	15.18	17
21	15.22	17
22	15.44	17
23	15.36	17
24	15.42	17
25	15.3	17
26	15.48	17
27	15.48	17
28	15.36	18
29	15.34	18
30	15.5	18
31	15.7	18
32	15.66	19
33	15.52	19
34	15.42	19
35	15.36	17
36	15.4	17
37	15.52	18
38	15.52	18
39	15.56	18
40	15.66	18
41	15.76	18
42	16.04	18
43	15.84	18
44	16.02	18
45	16.36	18
46	16.14	18
47	16.36	18
48	16.76	18
49	16.84	18
