1	9.71	14
2	9.52	15
3	9.52	14
4	9.44	13
5	10.08	13
6	10.56	13
7	10.6	14
8	10.98	14
9	11.48	16
10	11.72	16
11	12.2	16
12	12.62	16
13	12.84	16
14	13.36	16
15	13.54	16
16	13.94	16
17	14.06	16
18	14.2	16
19	14.56	16
20	14.86	17
21	15.02	17
22	15.2	17
23	15.36	17
24	15.32	17
25	15.38	17
26	15.56	17
27	15.42	18
28	15.62	17
29	15.58	17
30	15.78	17
31	16.0	17
32	15.86	17
33	15.84	17
34	15.96	18
35	15.86	18
36	16.2	18
37	16.1	18
38	16.06	19
39	16.14	19
40	16.62	19
41	16.82	19
42	17.0	19
43	16.94	19
44	17.28	19
45	17.6	19
46	17.78	19
47	17.72	19
48	18.12	19
49	18.08	19
