1	10.16	15
2	10.42	15
3	10.82	14
4	11.12	15
5	11.4	14
6	11.62	14
7	12.02	15
8	12.14	15
9	12.32	15
10	12.62	15
11	12.84	15
12	12.92	16
13	13.42	16
14	13.56	18
15	13.88	17
16	13.92	17
17	13.92	17
18	14.26	18
19	14.2	18
20	14.32	17
21	14.1	17
22	14.38	18
23	14.46	18
24	14.9	18
25	15.36	18
26	15.4	18
27	15.5	18
28	15.44	18
29	15.82	18
30	15.7	18
31	15.54	18
32	15.54	18
33	15.66	17
34	15.64	18
35	15.74	18
36	15.56	18
37	15.74	18
38	16.08	18
39	16.32	18
40	16.38	18
41	16.62	18
42	16.52	18
43	16.68	18
44	16.64	18
45	16.64	18
46	16.72	18
47	16.76	18
48	16.74	18
49	16.78	18
