1	10.13	14
2	10.44	14
3	11.32	14
4	11.98	15
5	11.94	15
6	11.98	15
7	11.86	16
8	12.12	16
9	11.86	15
10	12.1	15
11	12.52	15
12	13.14	15
13	13.66	16
14	13.48	15
15	13.6	16
16	13.58	16
17	13.7	16
18	13.74	16
19	13.82	16
20	13.96	16
21	14.06	16
22	14.44	17
23	14.6	17
24	14.6	17
25	14.66	17
26	14.46	17
27	14.7	18
28	14.54	18
29	14.82	18
30	14.64	18
31	15.04	18
32	15.5	18
33	15.7	18
34	15.84	18
35	15.92	18
36	15.86	18
37	15.8	18
38	15.7	18
39	15.74	18
40	15.84	18
41	16.02	18
42	16.14	18
43	16.12	18
44	16.28	18
45	16.12	18
46	15.96	18
47	16.04	18
48	16.18	18
49	16.32	18
