1	9.98	15
2	10.38	15
3	10.58	15
4	11.32	15
5	11.5	16
6	11.92	16
7	12.28	15
8	12.84	16
9	13.58	17
10	13.62	17
11	13.66	16
12	14.02	17
13	14.3	17
14	14.26	17
15	14.78	17
16	14.76	18
17	15.2	19
18	15.32	19
19	15.32	18
20	15.1	17
21	14.94	18
22	15.1	18
23	15.48	18
24	15.84	18
25	16.22	19
26	16.42	19
27	16.48	19
28	16.58	18
29	16.6	18
30	16.42	18
31	16.48	18
32	16.76	19
33	16.78	18
34	16.78	18
35	16.76	18
36	16.78	18
37	16.68	18
38	16.64	18
39	16.7	19
40	16.76	18
41	16.92	19
42	16.96	18
43	17.06	18
44	17.14	19
45	17.34	19
46	17.44	19
47	17.54	19
48	17.6	19
49	17.7	19
