1	10.08	15
2	10.68	14
3	11.02	15
4	11.38	15
5	11.3	15
6	11.72	15
7	12.24	15
8	12.58	16
9	13.08	17
10	13.2	17
11	13.34	17
12	13.72	17
13	13.92	17
14	13.76	17
15	13.6	17
16	13.86	17
17	13.88	17
18	14.0	16
19	14.12	18
20	14.36	18
21	14.84	17
22	15.3	17
23	15.76	18
24	15.68	18
25	15.76	18
26	15.84	18
27	15.94	18
28	15.92	18
29	16.02	19
30	16.2	18
31	16.3	18
32	16.38	19
33	16.5	18
34	16.66	18
35	16.6	18
36	16.64	18
37	16.7	18
38	16.86	18
39	16.66	18
40	16.9	18
41	16.82	19
42	17.12	19
43	17.16	19
44	17.28	19
45	17.24	19
46	17.16	19
47	17.24	19
48	17.18	19
49	17.28	19
