1	9.75	15
2	10.28	15
3	10.5	14
4	10.96	15
5	11.46	17
6	12.2	17
7	13.3	17
8	13.52	17
9	13.78	17
10	13.68	17
11	14.0	17
12	14.3	17
13	14.54	18
14	14.8	18
15	15.12	18
16	15.28	18
17	15.54	18
18	15.92	19
19	15.9	18
20	15.84	18
21	15.92	18
22	15.98	18
23	16.16	18
24	16.04	17
25	16.0	17
26	15.72	17
27	15.76	17
28	16.06	18
29	15.96	18
30	16.14	18
31	16.1	18
32	16.26	18
33	16.56	18
34	16.68	19
35	16.5	19
36	16.4	19
37	16.58	19
38	16.74	19
39	16.96	19
40	16.88	18
41	16.72	19
42	16.98	19
43	16.98	19
44	16.98	18
45	17.08	18
46	17.14	18
47	17.06	19
48	17.16	19
49	17.18	19
