1	10.15	17
2	10.9	14
3	11.46	15
4	12.36	16
5	12.74	17
6	13.3	17
7	13.1	16
8	13.78	17
9	14.08	17
10	13.94	17
11	13.98	17
12	14.1	17
13	14.04	17
14	13.94	17
15	13.86	17
16	13.84	17
17	14.22	17
18	14.62	17
19	14.8	17
20	14.6	17
21	14.5	17
22	14.56	17
23	14.44	16
24	14.6	16
25	14.8	17
26	14.78	17
27	14.6	17
28	14.58	17
29	14.68	17
30	14.5	17
31	14.76	17
32	14.92	18
33	15.1	18
34	14.98	18
35	14.96	17
36	14.66	17
37	14.68	18
38	14.78	18
39	14.76	18
40	15.0	18
41	15.18	18
42	15.2	18
43	15.3	18
44	15.56	18
45	15.7	18
46	15.82	18
47	15.78	18
48	15.6	18
49	15.54	18
