1	9.76	17
2	9.92	15
3	10.46	15
4	10.96	15
5	11.48	15
6	11.56	15
7	11.88	16
8	12.4	16
9	12.64	15
10	12.84	16
11	12.74	16
12	12.82	16
13	13.0	17
14	13.78	17
15	14.04	16
16	14.3	17
17	14.8	17
18	15.06	17
19	15.62	17
20	15.74	18
21	15.7	18
22	15.52	17
23	15.82	18
24	15.92	18
25	16.26	18
26	16.22	18
27	16.22	18
28	16.02	17
29	16.1	18
30	16.32	18
31	16.34	18
32	16.36	18
33	16.48	18
34	16.52	18
35	16.62	18
36	16.42	19
37	16.78	19
38	16.56	19
39	16.6	19
40	16.7	19
41	16.62	19
42	16.54	19
43	16.5	19
44	16.66	19
45	16.7	19
46	16.76	19
47	16.76	19
48	16.66	19
49	16.8	19
