1	10.03	17
2	10.86	16
3	11.26	17
4	11.88	18
5	11.88	17
6	12.24	17
7	12.7	17
8	13.44	17
9	14.26	17
10	14.6	19
11	14.76	19
12	15.04	18
13	15.12	18
14	14.58	18
15	14.54	18
16	14.92	18
17	15.04	18
18	15.32	18
19	15.58	18
20	15.9	19
21	15.94	18
22	16.14	18
23	16.3	18
24	16.1	18
25	16.26	19
26	16.3	19
27	16.42	19
28	16.66	19
29	16.5	19
30	16.92	19
31	16.8	19
32	17.04	19
33	17.3	19
34	17.12	19
35	17.1	19
36	17.12	18
37	17.34	18
38	17.48	18
39	17.54	18
40	17.7	19
41	17.8	19
42	17.88	19
43	17.76	19
44	17.72	19
45	17.76	19
46	17.78	19
47	17.82	19
48	17.94	19
49	18.04	19
